name,type,domain,stripe_customer_id,stripe_subscription_id,purchased_capacity,orgs_purchased,orgs_count,prompts_count,prompt_limit,credits_usage,credits_capacity,orgs_count_hf,subscription_id,mrr,arr,discount_count,currency,interval,baseline_credits_needed,effective_discount_pct,new_plan,plan_credits,plan_price,credit_price,purchased_credits,extra_credits_granted,extra_credits_granted_10,discount_amount,discount_pct,total_available_credits
rapidmail,IN_HOUSE,rapidmail.de,cus_SH3KfE622ddxNf,sub_1RMVs1KojVEYZPlXneSkSyx2,100.0,1.0,1.0,100.0,100.0,9000.0,9000.0,0.0,sub_1RMVs1KojVEYZPlXneSkSyx2,159,1910.0,0.0,eur,year,9000.0,0,starter,3560,890,0.020833333333333332,5440.0,0.0,0.0,0.0,0.0,9000
Alpine Analytix,AGENCY,alpineanalytix.com,cus_SmDeWniapUAohI,sub_1RqfDZKojVEYZPlXFZOpsJtO,70.0,3.0,2.0,22.0,70.0,1980.0,6300.0,0.0,sub_1RqfDZKojVEYZPlXFZOpsJtO,199,,0.0,usd,month,6300.0,0,growth,12935,199,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,12935
Pixaura,AGENCY,pixaura.com,cus_Sx4k6AGZyA1A6Y,sub_1S1AbmKojVEYZPlXpBy11Pbf,25.0,1.0,1.0,5.0,25.0,450.0,2250.0,0.0,sub_1S1AbmKojVEYZPlXpBy11Pbf,89,,0.0,usd,month,2250.0,0,intro,2250,89,0.03955555555555555,0.0,0.0,0.0,0.0,0.0,2250
Lola,IN_HOUSE,lolahealth.com,cus_SwGAPKvCYUFRG7,sub_1S0NgAKojVEYZPlXKgtG07Ej,25.0,1.0,1.0,21.0,25.0,1890.0,2250.0,0.0,sub_1S0NgAKojVEYZPlXKgtG07Ej,90,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Brick Digital,AGENCY,brick-digital.co.uk,cus_T5GHLHXOJW1jQp,sub_1S95lAKojVEYZPlXhja6V4RC,25.0,7.0,4.0,39.0,55.0,3510.0,4950.0,0.0,sub_1S95lAKojVEYZPlXhja6V4RC,199,,0.0,eur,month,4950.0,0,growth,12935,199,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,12935
SEO Galaxy,AGENCY,seo-galaxy.com,cus_T1k7lQDc1lh8gz,sub_1SBLJfKojVEYZPlX2y0WHFkf,25.0,1.0,1.0,20.0,25.0,1800.0,2250.0,0.0,sub_1SBLJfKojVEYZPlX2y0WHFkf,89,,0.0,eur,month,2250.0,0,intro,2250,89,0.03955555555555555,0.0,0.0,0.0,0.0,0.0,2250
Canyon,IN_HOUSE,canyon.com,cus_RwM45ivh1mnear,sub_1R2TM1KojVEYZPlXr456K0LN,30.0,1.0,1.0,20.0,30.0,1800.0,2700.0,1.0,sub_1R2TM1KojVEYZPlXr456K0LN,120,,0.0,eur,month,2700.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Glowcard,IN_HOUSE,glowcard.de,cus_SnhjebTe7TfNht,sub_1Rs6MWKojVEYZPlXLV3RXrBb,25.0,1.0,1.0,21.0,25.0,1890.0,2250.0,0.0,sub_1Rs6MWKojVEYZPlXLV3RXrBb,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Propellernet,AGENCY,propellernet.co.uk,cus_Sdu32E8z37V8zR,sub_1RicGfKojVEYZPlXHPSlOSMc,25.0,1.0,1.0,23.0,25.0,2070.0,2250.0,0.0,sub_1RicGfKojVEYZPlXHPSlOSMc,89,,0.0,eur,month,2250.0,0,intro,2250,89,0.03955555555555555,0.0,0.0,0.0,0.0,0.0,2250
Medal.tv,IN_HOUSE,medal.tv,cus_SxOftQ3ECIeFmT,sub_1S1TtvKojVEYZPlXNp2XfdYK,100.0,1.0,1.0,17.0,100.0,1530.0,9000.0,0.0,sub_1S1TtvKojVEYZPlXNp2XfdYK,199,,0.0,eur,month,9000.0,0,pro,14925,199,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,14925
adMates,AGENCY,admates.de,cus_SLA24aQYUTMIN6,sub_1RQTivKojVEYZPlXxjTvSic9,25.0,2.0,2.0,18.0,50.0,1620.0,4500.0,0.0,sub_1RQTivKojVEYZPlXxjTvSic9,178,,0.0,eur,month,4500.0,0,intro,2250,89,0.03955555555555555,2250.0,0.0,0.0,0.0,0.0,4500
seoplus+,AGENCY,seoplus.com,cus_SjAzdi2phnFbYx,sub_1RnifUKojVEYZPlX2irVMOYC,30.0,27.0,2.0,21.0,45.0,1890.0,4050.0,0.0,sub_1RnifUKojVEYZPlX2irVMOYC,399,,0.0,eur,month,4050.0,0,growth,12935,199,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,12935
Toko,IN_HOUSE,tokotutor.com,cus_T9d2guJkbruv47,sub_1SDJqpKojVEYZPlXAKAJZQgM,25.0,1.0,1.0,25.0,25.0,2250.0,2250.0,0.0,sub_1SDJqpKojVEYZPlXAKAJZQgM,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
121WATT GmbH,IN_HOUSE,121watt.de,cus_Sc0EqzAMAXHyZ1,sub_1RgmFwKojVEYZPlXVYLPYvVG,25.0,1.0,1.0,10.0,25.0,900.0,2250.0,0.0,sub_1RgmFwKojVEYZPlXVYLPYvVG,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Maniac,IN_HOUSE,maniacvipcard.com,cus_T6TZpl6uc7t2E4,sub_1SAGqNKojVEYZPlXLJhyUS6d,25.0,1.0,1.0,7.0,25.0,630.0,2250.0,0.0,sub_1SAGqNKojVEYZPlXLJhyUS6d,89,,0.0,usd,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
proteintech,IN_HOUSE,ptglab.com,cus_SkD06VNrSetLSd,sub_1RoikiKojVEYZPlX34NQm0Ls,25.0,1.0,1.0,25.0,25.0,3750.0,3750.0,0.0,sub_1RoikiKojVEYZPlX34NQm0Ls,118,,0.0,eur,month,3750.0,0,starter,3560,89,0.025,190.0,0.0,0.0,0.0,0.0,3750
Zenphi,IN_HOUSE,zenphi.com,cus_SrHedKQDqgtgg3,sub_1RvZRLKojVEYZPlX6rC4ptJs,25.0,1.0,1.0,24.0,25.0,2160.0,2250.0,0.0,sub_1RvZRLKojVEYZPlX6rC4ptJs,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Singapore Tourism Board,AGENCY,stb.gov.sg,cus_SmMZv1Fe7Lxqho,sub_1RqnqrKojVEYZPlXU7sEiphu,25.0,1.0,1.0,25.0,25.0,2250.0,2250.0,0.0,sub_1RqnqrKojVEYZPlXU7sEiphu,89,,0.0,eur,month,2250.0,0,intro,2250,89,0.03955555555555555,0.0,0.0,0.0,0.0,0.0,2250
DIE ZEIT,IN_HOUSE,zeit.de,cus_STmvthpotYqUXL,sub_1RYpPZKojVEYZPlXiqCNFvjL,100.0,1.0,1.0,70.0,100.0,6300.0,9000.0,1.0,sub_1RYpPZKojVEYZPlXiqCNFvjL,169,2029.0,0.0,eur,year,9000.0,0,pro,14925,1990,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,14925
Insurify,IN_HOUSE,insurify.com,cus_SDlEgglCPH8lB4,sub_1RJJhgKojVEYZPlXcbSrib8A,100.0,1.0,1.0,100.0,100.0,12000.0,12000.0,0.0,sub_1RJJhgKojVEYZPlXcbSrib8A,199,,0.0,eur,month,12000.0,0,pro,14925,199,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,14925
C&R COMMUNICATIONS,AGENCY,candrpr.com,cus_TAD3SCxollC4mL,sub_1SDsd6KojVEYZPlX4ttx23Kh,25.0,4.0,4.0,88.0,100.0,7920.0,9000.0,0.0,sub_1SDsd6KojVEYZPlX4ttx23Kh,199,,0.0,eur,month,9000.0,0,growth,12935,199,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,12935
cosmos,IN_HOUSE,cosmos.one,cus_SociqcOBnYiLw3,sub_1RszVBKojVEYZPlXoygisGgA,100.0,1.0,1.0,33.0,100.0,2970.0,9000.0,0.0,sub_1RszVBKojVEYZPlXoygisGgA,199,,0.0,eur,month,9000.0,0,pro,14925,199,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,14925
fiskaly,IN_HOUSE,fiskaly.com,cus_SeCL8lvtLYomNK,sub_1Rl9UtKojVEYZPlXw17pHgeO,100.0,1.0,1.0,70.0,100.0,6300.0,9000.0,0.0,sub_1Rl9UtKojVEYZPlXw17pHgeO,199,,0.0,eur,month,9000.0,0,pro,14925,199,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,14925
fischerAppelt,AGENCY,fischerappelt.de,cus_T9j6ZW5BSlI8RN,sub_1SDPq3KojVEYZPlX6MDU0xCQ,100.0,1.0,1.0,100.0,100.0,9000.0,9000.0,0.0,sub_1SDPq3KojVEYZPlX6MDU0xCQ,150,,0.0,eur,month,9000.0,0,intro,2250,89,0.03955555555555555,1542.1348314606744,5207.865168539325,5728.651685393258,0.0,0.0,9000
GALE,AGENCY,galepartners.com,cus_S5QtiBtxJrzkFQ,sub_1RBG1pKojVEYZPlXDvCqMiyq,130.0,7.0,6.0,501.0,600.0,45090.0,54000.0,2.0,sub_1RBG1pKojVEYZPlXDvCqMiyq,1254,,0.0,eur,month,54000.0,0,scale,37425,499,0.013333333333333334,16575.0,0.0,0.0,0.0,0.0,54000
Young Drivers of Canada,IN_HOUSE,yd.com,cus_T7ZAcnigTJ5pu3,sub_1SBLISKojVEYZPlX9xntpJpx,25.0,1.0,1.0,5.0,25.0,450.0,2250.0,0.0,sub_1SBLISKojVEYZPlX9xntpJpx,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Scalerrs,AGENCY,scalerrs.co,cus_TA6HZywTXzfXbi,sub_1SDm7GKojVEYZPlXm6ujlaSj,25.0,1.0,1.0,11.0,25.0,990.0,2250.0,0.0,sub_1SDm7GKojVEYZPlXm6ujlaSj,89,,0.0,eur,month,2250.0,0,intro,2250,89,0.03955555555555555,0.0,0.0,0.0,0.0,0.0,2250
Crossrope,IN_HOUSE,crossrope.com,cus_SytwJ9H5RQxOqr,sub_1S2w9aKojVEYZPlX0em33eaW,25.0,1.0,1.0,20.0,25.0,1800.0,2250.0,0.0,sub_1S2w9aKojVEYZPlX0em33eaW,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Commit Agency,AGENCY,commitagency.com,cus_SpEqwqHkQvH6TW,sub_1RtaMzKojVEYZPlXk9khXFjE,25.0,4.0,4.0,74.0,100.0,6660.0,9000.0,0.0,sub_1RtaMzKojVEYZPlXk9khXFjE,199,,0.0,eur,month,9000.0,0,growth,12935,199,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,12935
Kopfpirat,AGENCY,kopfpirat.de,cus_Sdqfz2UTM4Sb8I,sub_1RiYz9KojVEYZPlXCREz2ovE,25.0,1.0,1.0,24.0,25.0,2160.0,2250.0,0.0,sub_1RiYz9KojVEYZPlXCREz2ovE,89,,0.0,eur,month,2250.0,0,intro,2250,89,0.03955555555555555,0.0,0.0,0.0,0.0,0.0,2250
ATTACH,AGENCY,attachmedia.com,cus_Sn1NpG8wNPNxvP,sub_1RrRkKKojVEYZPlXebU3fwTN,25.0,1.0,1.0,5.0,25.0,450.0,2250.0,0.0,sub_1RrRkKKojVEYZPlXebU3fwTN,89,,0.0,eur,month,2250.0,0,intro,2250,89,0.03955555555555555,0.0,0.0,0.0,0.0,0.0,2250
Ring,IN_HOUSE,ring.com,cus_SjFL2Y9ezLMjpL,sub_1RoAC6KojVEYZPlX3GJdhl2p,100.0,1.0,1.0,95.0,100.0,8550.0,9000.0,0.0,sub_1RoAC6KojVEYZPlX3GJdhl2p,199,,0.0,eur,month,9000.0,0,pro,14925,199,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,14925
Medianet,IN_HOUSE,medianet.com.au,cus_SiNvoRVu10VYCP,sub_1RvnwDKojVEYZPlXfC28qo3E,25.0,1.0,1.0,61.0,100.0,5490.0,9000.0,0.0,sub_1RvnwDKojVEYZPlXfC28qo3E,90,,0.0,eur,month,9000.0,0,starter,3560,89,0.025,40.0,5400.0,5940.000000000001,0.0,0.0,9000
Codicem,IN_HOUSE,codicem.dev,cus_SmVKXbAxsnDRew,sub_1RqwLDKojVEYZPlXFFznafoG,25.0,1.0,1.0,5.0,25.0,450.0,2250.0,0.0,sub_1RqwLDKojVEYZPlXFFznafoG,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Digit Spark,AGENCY,digitspark.co,cus_S7yMbYUvyvS8N1,sub_1RDiQCKojVEYZPlXu89kAjyG,,,9.0,200.0,270.0,20370.0,27000.0,1.0,sub_1RDiQCKojVEYZPlXu89kAjyG,750,,0.0,eur,month,27000.0,0,scale,37425,499,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,37425
experics digital GmbH,AGENCY,experics.de,cus_SYaAFHEzVucswC,sub_1RdT0KKojVEYZPlXG5Gh7IDp,75.0,7.0,7.0,194.0,300.0,17460.0,27000.0,0.0,sub_1RdT0KKojVEYZPlXG5Gh7IDp,400,,0.0,eur,month,27000.0,0,growth,12935,199,0.015384615384615385,13065.649999999998,999.3500000000022,1099.2850000000026,0.0,0.0,27000
Peack,AGENCY,peackagency.com,cus_T16BOHySzBIUn4,sub_1SKwrzKojVEYZPlXCcPCzqvW,100.0,1.0,1.0,13.0,25.0,1170.0,2250.0,0.0,sub_1SKwrzKojVEYZPlXCcPCzqvW,199,,0.0,eur,month,2250.0,0,growth,12935,199,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,12935
Abimanufaktur,IN_HOUSE,abimanufaktur.de,cus_SHJJeL6cRWwv1a,sub_1RMkgbKojVEYZPlX8vDWJEQl,25.0,1.0,1.0,25.0,25.0,3000.0,3000.0,0.0,sub_1RMkgbKojVEYZPlX8vDWJEQl,109,,0.0,eur,month,3000.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Leroy Merlin,IN_HOUSE,leroymerlin.es,cus_SOTjpVfR0Lj8xi,sub_1RTgroKojVEYZPlXlOBFb5Aj,100.0,1.0,1.0,100.0,100.0,9000.0,9000.0,0.0,sub_1RTgroKojVEYZPlXlOBFb5Aj,199,,0.0,eur,month,9000.0,0,pro,14925,199,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,14925
Noroff,IN_HOUSE,noroff.no,cus_T6gTNGOPWQBA0t,sub_1SBYrbKojVEYZPlXCvaTKZm1,25.0,1.0,1.0,24.0,25.0,2160.0,2250.0,0.0,sub_1SBYrbKojVEYZPlXCvaTKZm1,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Medfin AI,IN_HOUSE,medfin.ai,cus_Sp9FyJcFyKzylC,sub_1RtV5mKojVEYZPlXY5seBS5I,25.0,1.0,1.0,14.0,25.0,1260.0,2250.0,0.0,sub_1RtV5mKojVEYZPlXY5seBS5I,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Laynote,AGENCY,laynote.jp,cus_SrFs9TFOvNOrlO,sub_1RvXPFKojVEYZPlX2lKykeza,25.0,1.0,1.0,6.0,25.0,540.0,2250.0,0.0,sub_1RvXPFKojVEYZPlX2lKykeza,89,,0.0,eur,month,2250.0,0,intro,2250,89,0.03955555555555555,0.0,0.0,0.0,0.0,0.0,2250
Condor,IN_HOUSE,condor.com,cus_SrMIxsGpuanViu,sub_1Rvda2KojVEYZPlXgHvBNCNk,100.0,1.0,1.0,72.0,100.0,6480.0,9000.0,0.0,sub_1Rvda2KojVEYZPlXgHvBNCNk,199,,0.0,eur,month,9000.0,0,pro,14925,199,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,14925
Knewledge,AGENCY,knewledge.com,cus_Rz0Zhna3tx9Guh,sub_1R52YnKojVEYZPlXWktZznek,30.0,4.0,3.0,85.0,90.0,7650.0,8100.0,1.0,sub_1R52YnKojVEYZPlXWktZznek,240,,0.0,eur,month,8100.0,0,growth,12935,199,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,12935
Team 4,AGENCY,team4.agency,cus_Sc1IBxgTzc0gUg,sub_1S6YEYKojVEYZPlXVR0u0CGJ,25.0,8.0,6.0,68.0,150.0,6120.0,13500.0,0.0,sub_1S6YEYKojVEYZPlXVR0u0CGJ,299,,0.0,eur,month,13500.0,0,growth,12935,199,0.015384615384615385,565.0,0.0,0.0,0.0,0.0,13500
Candid Hospitality,IN_HOUSE,candidhospitality.co.uk,cus_ScOSHkDAXzzGeZ,sub_1Rh9hKKojVEYZPlX6OAugEXj,25.0,1.0,1.0,24.0,25.0,2160.0,2250.0,0.0,sub_1Rh9hKKojVEYZPlX6OAugEXj,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Feather,IN_HOUSE,feather-insurance.com,cus_SoJJcKQZK1lxIT,sub_1RtSXiKojVEYZPlXj7IVG09A,25.0,1.0,1.0,25.0,25.0,2250.0,2250.0,0.0,sub_1RtSXiKojVEYZPlXj7IVG09A,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Searchbloom,AGENCY,searchbloom.com,cus_SdxxTkvJFgwaca,sub_1Rig1BKojVEYZPlXKl1LJ93X,150.0,3.0,3.0,162.0,200.0,14580.0,18000.0,0.0,sub_1Rig1BKojVEYZPlXKl1LJ93X,398,,0.0,eur,month,18000.0,0,growth,12935,199,0.015384615384615385,5065.0,0.0,0.0,0.0,0.0,18000
n8n,IN_HOUSE,n8n.io,cus_ScLSpZ5qCgGvj9,sub_1RomDjKojVEYZPlX7V5g2ArD,25.0,1.0,1.0,22.0,25.0,1980.0,2250.0,0.0,sub_1RomDjKojVEYZPlX7V5g2ArD,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Polaris Media GmbH,AGENCY,polarismedia.de,cus_SmQeGEfsIcwSv9,sub_1RqrusKojVEYZPlXb5jAF6B1,25.0,1.0,1.0,25.0,25.0,2250.0,2250.0,0.0,sub_1RqrusKojVEYZPlXb5jAF6B1,89,,0.0,eur,month,2250.0,0,intro,2250,89,0.03955555555555555,0.0,0.0,0.0,0.0,0.0,2250
Lawtons,IN_HOUSE,lawtonslaw.co.uk,cus_T4Qy6tecxvgKoE,sub_1S8I75KojVEYZPlXRBhISvJD,100.0,1.0,1.0,58.0,100.0,5220.0,9000.0,0.0,sub_1S8I75KojVEYZPlXRBhISvJD,150,,0.0,eur,month,9000.0,0,starter,3560,89,0.025,2440.0,3000.0,3300.0000000000005,0.0,0.0,9000
Trenkwalder Österreich,IN_HOUSE,trenkwalder.com,cus_T1OtwAFz35m4jO,sub_1S6BNXKojVEYZPlXOWNilhzt,25.0,1.0,2.0,50.0,50.0,4500.0,4500.0,0.0,sub_1S6BNXKojVEYZPlXOWNilhzt,89,,0.0,eur,month,4500.0,0,starter,3560,89,0.025,0.0,940.0,1034.0,0.0,0.0,4500
Milk Bar,IN_HOUSE,themilkbar.co,cus_Si8lY9TfA4QU5U,sub_1SFKeEKojVEYZPlXiVGCzpWL,100.0,1.0,1.0,16.0,100.0,1440.0,9000.0,0.0,sub_1SFKeEKojVEYZPlXiVGCzpWL,199,,0.0,eur,month,9000.0,0,pro,14925,199,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,14925
Scopic,AGENCY,scopicsoftware.com,cus_StaWDQKUQfjkG1,sub_1RxnSrKojVEYZPlXVz5q1prg,25.0,1.0,1.0,25.0,25.0,2250.0,2250.0,0.0,sub_1RxnSrKojVEYZPlXVz5q1prg,89,,0.0,eur,month,2250.0,0,intro,2250,89,0.03955555555555555,0.0,0.0,0.0,0.0,0.0,2250
Mention,IN_HOUSE,mention.com,cus_SoBTOu5Q5wIFza,sub_1RsZ6UKojVEYZPlXrBo4MPri,25.0,1.0,1.0,0.0,25.0,0.0,2250.0,0.0,sub_1RsZ6UKojVEYZPlXrBo4MPri,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
InTouchNow AI,IN_HOUSE,intouchnow.ai,cus_SzKZaFr2WnncJB,sub_1S3LybKojVEYZPlXjRqS13xF,25.0,1.0,1.0,25.0,25.0,2250.0,2250.0,0.0,sub_1S3LybKojVEYZPlXjRqS13xF,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
TechTalk,IN_HOUSE,techtalkuk.co,cus_SlU17IiaSdtnKd,sub_1RwnVEKojVEYZPlXP1HCtTHS,25.0,1.0,1.0,22.0,25.0,1980.0,2250.0,0.0,sub_1RwnVEKojVEYZPlXP1HCtTHS,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Brainlabs,AGENCY,brainlabsdigital.com,cus_Sz3h0mGyiwdtmh,sub_1S35ajKojVEYZPlXe8p3zUE8,25.0,4.0,1.0,26.0,100.0,2340.0,9000.0,0.0,sub_1S35ajKojVEYZPlXe8p3zUE8,200,,0.0,eur,month,9000.0,0,growth,12935,199,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,12935
Knowify,IN_HOUSE,knowify.com,cus_SLzRhm33XDd98q,sub_1RRHSzKojVEYZPlXVsPIwhXz,100.0,1.0,1.0,52.0,100.0,4680.0,9000.0,0.0,sub_1RRHSzKojVEYZPlXVsPIwhXz,199,,0.0,usd,month,9000.0,0,pro,14925,199,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,14925
Harvey,IN_HOUSE,harveywatersofteners.co.uk,cus_Sgu9tmr4XbMQps,sub_1RnGDjKojVEYZPlXSPgcQVi6,25.0,1.0,1.0,25.0,25.0,2250.0,2250.0,0.0,sub_1RnGDjKojVEYZPlXSPgcQVi6,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Backroads,IN_HOUSE,backroads.com,cus_T5OZ2HUrEvyLbw,sub_1SBfHSKojVEYZPlXTvgB5n2y,25.0,1.0,1.0,25.0,25.0,2250.0,2250.0,0.0,sub_1SBfHSKojVEYZPlXTvgB5n2y,103,,0.0,usd,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
DeepMedia,AGENCY,deepmedia.de,cus_T3ithajeBUcb6K,sub_1S7bSPKojVEYZPlXoy83DstI,25.0,1.0,1.0,25.0,25.0,2250.0,2250.0,0.0,sub_1S7bSPKojVEYZPlXoy83DstI,89,,0.0,eur,month,2250.0,0,intro,2250,89,0.03955555555555555,0.0,0.0,0.0,0.0,0.0,2250
Silicon Data,IN_HOUSE,silicondata.com,cus_T6Op11fQ63fq2Z,sub_1SAC3DKojVEYZPlXmgRnxWdB,25.0,1.0,1.0,7.0,25.0,630.0,2250.0,0.0,sub_1SAC3DKojVEYZPlXmgRnxWdB,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Maverick,AGENCY,maverick.co.id,cus_SO0F7mYhpJkEwx,sub_1Rq6soKojVEYZPlXudpGetBi,25.0,1.0,1.0,23.0,25.0,2070.0,2250.0,0.0,sub_1Rq6soKojVEYZPlXudpGetBi,89,,0.0,eur,month,2250.0,0,intro,2250,89,0.03955555555555555,0.0,0.0,0.0,0.0,0.0,2250
EUPHORIA®,AGENCY,euphoriaintelligence.com,cus_SkGDQK8anvnZMp,sub_1RoliAKojVEYZPlXVnqPzlkK,50.0,4.0,4.0,121.0,200.0,10890.0,18000.0,0.0,sub_1RoliAKojVEYZPlXVnqPzlkK,398,,0.0,eur,month,18000.0,0,growth,12935,199,0.015384615384615385,5065.0,0.0,0.0,0.0,0.0,18000
Kalia,IN_HOUSE,kaliaskincare.com,cus_T8qL2jBFeTcVD9,sub_1SCt93KojVEYZPlXOA3j1VxU,25.0,1.0,1.0,13.0,25.0,1170.0,2250.0,0.0,sub_1SCt93KojVEYZPlXOA3j1VxU,89,,0.0,usd,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Trinergy,AGENCY,trinergy.at,cus_StvYFUgLvQfV6K,sub_1Ry7kIKojVEYZPlXPHCHIniP,25.0,1.0,1.0,15.0,25.0,1350.0,2250.0,0.0,sub_1Ry7kIKojVEYZPlXPHCHIniP,89,,0.0,eur,month,2250.0,0,intro,2250,89,0.03955555555555555,0.0,0.0,0.0,0.0,0.0,2250
JTL-Software-GmbH,IN_HOUSE,jtl-software.de,cus_T1VB9nBea0DtWi,sub_1S5p5EKojVEYZPlXcH6ubDUB,100.0,1.0,1.0,93.0,100.0,8370.0,9000.0,0.0,sub_1S5p5EKojVEYZPlXcH6ubDUB,169,2029.0,0.0,eur,year,9000.0,0,pro,14925,1990,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,14925
ReviewsOnMyWebsite,IN_HOUSE,reviewsonmywebsite.com,cus_SgjnTRRS3C8g2w,sub_1RlMMlKojVEYZPlXFoQ6KG26,100.0,1.0,1.0,100.0,100.0,9000.0,9000.0,0.0,sub_1RlMMlKojVEYZPlXFoQ6KG26,199,,0.0,eur,month,9000.0,0,pro,14925,199,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,14925
Zitec,AGENCY,zitec.com,cus_T73CzWE55MV0M0,sub_1SGc6AKojVEYZPlXuYIZcPat,100.0,1.0,1.0,100.0,100.0,9000.0,9000.0,0.0,sub_1SGc6AKojVEYZPlXuYIZcPat,199,,0.0,eur,month,9000.0,0,growth,12935,199,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,12935
Win With Optimal,AGENCY,winwithoptimal.com,cus_SWVjZ0omVRPPUb,sub_1RbSiYKojVEYZPlXdmzEJ9bD,40.0,18.0,11.0,294.0,330.0,26460.0,29700.0,0.0,sub_1RbSiYKojVEYZPlXdmzEJ9bD,680,,0.0,eur,month,29700.0,0,scale,37425,499,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,37425
SEO Brand,AGENCY,seobrand.com,cus_SjD9cmYZPaFKzT,sub_1Rnkk2KojVEYZPlXuYR5V8Q2,25.0,1.0,1.0,17.0,25.0,1530.0,2250.0,0.0,sub_1Rnkk2KojVEYZPlXuYR5V8Q2,89,,0.0,usd,month,2250.0,0,intro,2250,89,0.03955555555555555,0.0,0.0,0.0,0.0,0.0,2250
Lub d,IN_HOUSE,lubd.com,cus_SoHQ5M0lMG70F5,sub_1SE3arKojVEYZPlX8lO7hxtr,25.0,1.0,1.0,19.0,25.0,1710.0,2250.0,0.0,sub_1SE3arKojVEYZPlX8lO7hxtr,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
BeOne Medicines,IN_HOUSE,beonemedicines.com,cus_T5JNpJ9ywgjwnR,sub_1S98lUKojVEYZPlXK0jhP6yT,35.0,6.0,4.0,38.0,60.0,3420.0,5400.0,0.0,sub_1S98lUKojVEYZPlXK0jhP6yT,199,,0.0,eur,month,5400.0,0,pro,14925,199,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,14925
